CustomerID,num_purchases,total_spending,customer_segment,avg_price_per_item
15842,2,64.00,"Low Spender",32.00
15845,1,14.85,"Low Spender",14.85
15847,2,71.85,"Low Spender",35.93
15848,1,7.90,"Low Spender",7.90
15850,4,51.80,"Low Spender",12.95
15851,1,34.80,"Low Spender",34.80
15854,7,575.40,"High Spender",82.20
15855,1,9.90,"Low Spender",9.90
15856,21,1649.34,"High Spender",78.54
15858,8,159.79,"Medium Spender",19.97
15859,1,30.30,"Low Spender",30.30
15860,8,129.62,"Medium Spender",16.20
15861,4,64.55,"Low Spender",16.14
15862,9,141.32,"Medium Spender",15.70
15863,2,23.81,"Low Spender",11.91
15865,2,128.40,"Medium Spender",64.20
15867,16,389.98,"Medium Spender",24.37
15869,1,13.54,"Low Spender",13.54
15870,2,25.30,"Low Spender",12.65
15872,1,10.90,"Low Spender",10.90
15874,9,460.48,"Medium Spender",51.16
15875,1,13.80,"Low Spender",13.80
15876,1,313.20,"Medium Spender",313.20
15878,1,73.80,"Low Spender",73.80
15879,3,62.84,"Low Spender",20.95
15880,1,47.05,"Low Spender",47.05
15882,1,53.28,"Low Spender",53.28
15884,1,1.25,"Low Spender",1.25
15885,4,44.54,"Low Spender",11.14
15886,2,64.62,"Low Spender",32.31
15887,1,78.00,"Low Spender",78.00
15888,2,31.15,"Low Spender",15.58
15889,4,76.73,"Low Spender",19.18
15890,1,27.00,"Low Spender",27.00
15892,1,10.10,"Low Spender",10.10
15894,1,24.85,"Low Spender",24.85
15898,18,322.04,"Medium Spender",17.89
15900,1,2.95,"Low Spender",2.95
15901,1,8.53,"Low Spender",8.53
15902,1,18.90,"Low Spender",18.90
15903,1,91.80,"Low Spender",91.80
15905,1,15.25,"Low Spender",15.25
15906,1,23.85,"Low Spender",23.85
15908,1,16.35,"Low Spender",16.35
15910,7,120.06,"Medium Spender",17.15
15911,7,140.49,"Medium Spender",20.07
15912,3,58.94,"Low Spender",19.65
15915,1,12.10,"Low Spender",12.10
15916,5,168.14,"Medium Spender",33.63
15917,3,28.74,"Low Spender",9.58
15918,1,17.85,"Low Spender",17.85
15919,1,43.65,"Low Spender",43.65
15920,3,68.20,"Low Spender",22.73
15921,2,15.73,"Low Spender",7.87
15923,1,1.95,"Low Spender",1.95
15924,1,16.25,"Low Spender",16.25
15934,2,145.44,"Medium Spender",72.72
15936,1,10.50,"Low Spender",10.50
15938,2,25.20,"Low Spender",12.60
15939,1,274.79,"Medium Spender",274.79
15944,3,443.20,"Medium Spender",147.73
15946,2,142.20,"Medium Spender",71.10
15948,1,27.90,"Low Spender",27.90
15950,5,260.75,"Medium Spender",52.15
15951,1,45.65,"Low Spender",45.65
15953,2,26.55,"Low Spender",13.28
15954,1,3.85,"Low Spender",3.85
15955,6,319.90,"Medium Spender",53.32
15957,2,29.85,"Low Spender",14.93
15958,3,24.65,"Low Spender",8.22
15959,2,29.15,"Low Spender",14.58
15960,4,90.00,"Low Spender",22.50
15961,1,9.15,"Low Spender",9.15
15962,1,11.60,"Low Spender",11.60
15964,1,11.24,"Low Spender",11.24
15965,6,120.64,"Medium Spender",20.11
15966,1,40.00,"Low Spender",40.00
15967,9,220.15,"Medium Spender",24.46
15968,1,14.30,"Low Spender",14.30
15969,1,27.04,"Low Spender",27.04
15970,1,22.50,"Low Spender",22.50
15972,3,86.00,"Low Spender",28.67
15976,4,39.70,"Low Spender",9.93
15978,2,192.36,"Medium Spender",96.18
15979,1,27.93,"Low Spender",27.93
15980,3,401.70,"Medium Spender",133.90
15981,6,320.46,"Medium Spender",53.41
15982,1,54.60,"Low Spender",54.60
15983,5,235.23,"Medium Spender",47.05
15984,12,256.27,"Medium Spender",21.36
15985,5,101.10,"Medium Spender",20.22
15987,1,8.60,"Low Spender",8.60
15988,2,36.04,"Low Spender",18.02
15989,2,48.74,"Low Spender",24.37
15990,2,10.65,"Low Spender",5.33
15992,1,78.00,"Low Spender",78.00
15994,2,88.05,"Low Spender",44.03
15995,1,63.95,"Low Spender",63.95
15996,1,19.40,"Low Spender",19.40
15998,9,407.14,"Medium Spender",45.24
16001,1,34.80,"Low Spender",34.80
16002,1,3.75,"Low Spender",3.75
16003,4,101.23,"Medium Spender",25.31
16004,4,198.10,"Medium Spender",49.53
16005,6,153.35,"Medium Spender",25.56
16006,1,42.10,"Low Spender",42.10
16007,3,105.44,"Medium Spender",35.15
16008,10,284.80,"Medium Spender",28.48
16010,6,77.88,"Low Spender",12.98
16011,11,229.85,"Medium Spender",20.90
16012,2,144.70,"Medium Spender",72.35
16013,5,972.75,"High Spender",194.55
16014,2,25.24,"Low Spender",12.62
16016,3,94.10,"Low Spender",31.37
16017,4,138.15,"Medium Spender",34.54
16018,1,12.50,"Low Spender",12.50
16019,11,1353.08,"High Spender",123.01
16021,2,37.55,"Low Spender",18.78
16024,2,175.45,"Medium Spender",87.73
16027,1,35.40,"Low Spender",35.40
16029,7,4287.00,"High Spender",612.43
16032,6,145.47,"Medium Spender",24.25
16033,7,156.02,"Medium Spender",22.29
16034,2,60.15,"Low Spender",30.08
16035,1,6.35,"Low Spender",6.35
16036,2,99.30,"Low Spender",49.65
16037,2,31.70,"Low Spender",15.85
16039,2,96.14,"Low Spender",48.07
16040,3,86.10,"Low Spender",28.70
16042,1,37.80,"Low Spender",37.80
16043,2,86.40,"Low Spender",43.20
16044,1,17.00,"Low Spender",17.00
16045,3,484.77,"Medium Spender",161.59
16046,1,16.95,"Low Spender",16.95
16048,2,111.00,"Medium Spender",55.50
16049,3,50.01,"Low Spender",16.67
16053,4,216.78,"Medium Spender",54.20
16054,2,31.85,"Low Spender",15.93
16057,3,45.35,"Low Spender",15.12
16059,6,137.10,"Medium Spender",22.85
16060,1,13.60,"Low Spender",13.60
16061,1,14.75,"Low Spender",14.75
16062,2,110.22,"Medium Spender",55.11
16065,6,212.80,"Medium Spender",35.47
16067,2,201.36,"Medium Spender",100.68
16068,1,8.00,"Low Spender",8.00
16071,2,41.70,"Low Spender",20.85
16072,3,240.61,"Medium Spender",80.20
16074,1,23.50,"Low Spender",23.50
16077,1,66.00,"Low Spender",66.00
16078,1,8.25,"Low Spender",8.25
16080,2,26.70,"Low Spender",13.35
16081,3,93.65,"Low Spender",31.22
16082,1,15.45,"Low Spender",15.45
16083,1,112.20,"Medium Spender",112.20
16085,7,118.02,"Medium Spender",16.86
16086,5,114.26,"Medium Spender",22.85
16087,1,226.36,"Medium Spender",226.36
16089,2,16.90,"Low Spender",8.45
16092,1,12.50,"Low Spender",12.50
16094,4,148.00,"Medium Spender",37.00
16095,1,30.00,"Low Spender",30.00
16096,2,35.70,"Low Spender",17.85
16098,5,97.80,"Low Spender",19.56
16099,2,122.50,"Medium Spender",61.25
16100,1,15.00,"Low Spender",15.00
16101,3,68.60,"Low Spender",22.87
16103,8,318.08,"Medium Spender",39.76
16104,5,173.05,"Medium Spender",34.61
16105,4,180.50,"Medium Spender",45.13
16108,1,70.35,"Low Spender",70.35
16109,1,57.84,"Low Spender",57.84
16110,1,43.30,"Low Spender",43.30
16111,1,46.92,"Low Spender",46.92
16115,4,88.50,"Low Spender",22.13
16117,2,36.15,"Low Spender",18.08
16118,1,168.92,"Medium Spender",168.92
16119,2,35.70,"Low Spender",17.85
16120,2,389.97,"Medium Spender",194.99
16121,2,13.20,"Low Spender",6.60
16122,1,11.70,"Low Spender",11.70
16124,3,63.00,"Low Spender",21.00
16125,10,382.81,"Medium Spender",38.28
16126,8,310.05,"Medium Spender",38.76
16127,1,19.80,"Low Spender",19.80
16128,4,138.76,"Medium Spender",34.69
16129,3,104.92,"Medium Spender",34.97
16130,1,10.08,"Low Spender",10.08
16131,3,451.36,"Medium Spender",150.45
16132,1,17.70,"Low Spender",17.70
16133,11,775.98,"High Spender",70.54
16134,2,35.01,"Low Spender",17.51
16136,1,19.80,"Low Spender",19.80
16137,1,25.50,"Low Spender",25.50
16138,2,59.70,"Low Spender",29.85
16139,1,43.56,"Low Spender",43.56
16140,1,47.70,"Low Spender",47.70
16141,1,6.72,"Low Spender",6.72
16143,3,124.95,"Medium Spender",41.65
16145,7,217.02,"Medium Spender",31.00
16147,3,176.70,"Medium Spender",58.90
16150,5,170.90,"Medium Spender",34.18
16153,4,173.55,"Medium Spender",43.39
16155,3,89.05,"Low Spender",29.68
16156,9,210.42,"Medium Spender",23.38
16158,1,17.00,"Low Spender",17.00
16159,3,76.76,"Low Spender",25.59
16161,19,602.96,"High Spender",31.73
16163,1,100.35,"Medium Spender",100.35
16166,1,12.50,"Low Spender",12.50
16167,3,159.46,"Medium Spender",53.15
16168,8,291.75,"Medium Spender",36.47
16170,12,411.94,"Medium Spender",34.33
16172,1,30.90,"Low Spender",30.90
16174,2,120.50,"Medium Spender",60.25
16175,1,17.70,"Low Spender",17.70
16176,1,85.80,"Low Spender",85.80
16177,4,125.00,"Medium Spender",31.25
16178,1,60.00,"Low Spender",60.00
16180,4,218.33,"Medium Spender",54.58
16182,3,495.00,"Medium Spender",165.00
16183,1,50.00,"Low Spender",50.00
16186,11,444.69,"Medium Spender",40.43
16190,4,101.37,"Medium Spender",25.34
16191,5,1273.74,"High Spender",254.75
16192,1,25.20,"Low Spender",25.20
16193,1,19.80,"Low Spender",19.80
16194,1,61.20,"Low Spender",61.20
16195,1,17.70,"Low Spender",17.70
16197,6,190.50,"Medium Spender",31.75
16198,1,40.04,"Low Spender",40.04
16199,1,66.00,"Low Spender",66.00
16200,8,449.20,"Medium Spender",56.15
16202,4,157.64,"Medium Spender",39.41
16203,1,37.56,"Low Spender",37.56
16204,2,101.80,"Medium Spender",50.90
16205,3,70.55,"Low Spender",23.52
16206,7,131.95,"Medium Spender",18.85
16208,6,387.24,"Medium Spender",64.54
16209,1,24.90,"Low Spender",24.90
16210,6,352.52,"Medium Spender",58.75
16211,1,53.61,"Low Spender",53.61
16212,2,58.05,"Low Spender",29.03
16214,1,78.00,"Low Spender",78.00
16218,3,40.12,"Low Spender",13.37
16221,6,95.85,"Low Spender",15.98
16223,2,95.80,"Low Spender",47.90
16225,7,185.20,"Medium Spender",26.46
16226,1,33.50,"Low Spender",33.50
16227,1,14.85,"Low Spender",14.85
16228,2,22.13,"Low Spender",11.07
16229,3,48.00,"Low Spender",16.00
16231,3,106.90,"Medium Spender",35.63
16232,2,75.60,"Low Spender",37.80
16233,2,138.90,"Medium Spender",69.45
16235,2,73.85,"Low Spender",36.93
16237,1,16.50,"Low Spender",16.50
16241,4,152.88,"Medium Spender",38.22
16242,6,355.94,"Medium Spender",59.32
16244,1,111.38,"Medium Spender",111.38
16246,2,33.00,"Low Spender",16.50
16250,1,33.09,"Low Spender",33.09
16251,1,19.30,"Low Spender",19.30
16252,1,40.80,"Low Spender",40.80
16253,4,138.90,"Medium Spender",34.73
16254,3,54.54,"Low Spender",18.18
16255,7,174.65,"Medium Spender",24.95
16256,1,173.28,"Medium Spender",173.28
16258,6,276.25,"Medium Spender",46.04
16259,2,18.20,"Low Spender",9.10
16262,1,28.20,"Low Spender",28.20
16263,1,12.75,"Low Spender",12.75
16264,2,63.35,"Low Spender",31.68
16265,3,131.40,"Medium Spender",43.80
16266,4,154.55,"Medium Spender",38.64
16269,1,45.60,"Low Spender",45.60
16271,3,127.26,"Medium Spender",42.42
16274,1,6.88,"Low Spender",6.88
16275,1,98.98,"Low Spender",98.98
16276,1,517.06,"High Spender",517.06
16277,1,1.69,"Low Spender",1.69
16278,2,90.83,"Low Spender",45.42
16279,5,180.15,"Medium Spender",36.03
16280,1,15.00,"Low Spender",15.00
16281,1,61.50,"Low Spender",61.50
16283,3,207.33,"Medium Spender",69.11
16284,1,35.60,"Low Spender",35.60
16285,1,9.60,"Low Spender",9.60
16286,1,23.25,"Low Spender",23.25
16287,3,93.90,"Low Spender",31.30
16288,1,40.45,"Low Spender",40.45
16289,1,2.95,"Low Spender",2.95
16290,3,136.60,"Medium Spender",45.53
16292,2,33.10,"Low Spender",16.55
16293,6,215.40,"Medium Spender",35.90
16296,4,159.30,"Medium Spender",39.83
16299,1,15.00,"Low Spender",15.00
16300,3,132.50,"Medium Spender",44.17
16301,1,17.88,"Low Spender",17.88
16303,3,310.44,"Medium Spender",103.48
16304,1,19.80,"Low Spender",19.80
16306,1,27.90,"Low Spender",27.90
16307,3,93.90,"Low Spender",31.30
16312,1,17.85,"Low Spender",17.85
16314,1,30.90,"Low Spender",30.90
16316,5,170.32,"Medium Spender",34.06
16317,1,46.50,"Low Spender",46.50
16320,4,260.52,"Medium Spender",65.13
16325,7,230.85,"Medium Spender",32.98
16326,7,105.94,"Medium Spender",15.13
16327,10,528.17,"High Spender",52.82
16329,3,107.27,"Medium Spender",35.76
16330,3,13.65,"Low Spender",4.55
16331,1,157.40,"Medium Spender",157.40
16334,1,24.10,"Low Spender",24.10
16335,6,183.09,"Medium Spender",30.52
16336,4,438.10,"Medium Spender",109.53
16340,2,78.40,"Low Spender",39.20
16341,2,177.94,"Medium Spender",88.97
16343,1,24.61,"Low Spender",24.61
16344,3,40.18,"Low Spender",13.39
16345,1,82.80,"Low Spender",82.80
16346,1,30.36,"Low Spender",30.36
16347,8,163.28,"Medium Spender",20.41
16348,1,33.60,"Low Spender",33.60
16350,1,37.80,"Low Spender",37.80
16351,6,143.20,"Medium Spender",23.87
16353,5,257.40,"Medium Spender",51.48
16354,2,46.07,"Low Spender",23.04
16355,1,19.35,"Low Spender",19.35
16356,1,12.55,"Low Spender",12.55
16358,1,122.18,"Medium Spender",122.18
16359,3,48.70,"Low Spender",16.23
16365,3,131.68,"Medium Spender",43.89
16366,2,51.80,"Low Spender",25.90
16367,1,17.05,"Low Spender",17.05
16368,1,14.80,"Low Spender",14.80
16369,3,93.30,"Low Spender",31.10
16372,3,44.90,"Low Spender",14.97
16373,1,37.08,"Low Spender",37.08
16374,3,127.06,"Medium Spender",42.35
16381,1,26.30,"Low Spender",26.30
16382,1,5.10,"Low Spender",5.10
16383,5,201.38,"Medium Spender",40.28
16384,2,109.50,"Medium Spender",54.75
16385,3,21.15,"Low Spender",7.05
16386,1,24.40,"Low Spender",24.40
16387,2,41.80,"Low Spender",20.90
16388,1,7.50,"Low Spender",7.50
16390,1,13.50,"Low Spender",13.50
16391,4,77.44,"Low Spender",19.36
16392,2,69.29,"Low Spender",34.65
16393,10,133.20,"Medium Spender",13.32
16395,8,145.57,"Medium Spender",18.20
16399,1,35.70,"Low Spender",35.70
16400,6,286.86,"Medium Spender",47.81
16401,9,193.31,"Medium Spender",21.48
16402,1,4.20,"Low Spender",4.20
16406,2,32.55,"Low Spender",16.28
16407,3,33.45,"Low Spender",11.15
16408,1,28.15,"Low Spender",28.15
16409,7,160.78,"Medium Spender",22.97
16410,1,18.24,"Low Spender",18.24
16411,3,55.76,"Low Spender",18.59
16412,4,49.25,"Low Spender",12.31
16413,1,34.30,"Low Spender",34.30
16414,1,24.95,"Low Spender",24.95
16415,2,69.15,"Low Spender",34.58
16416,2,81.35,"Low Spender",40.68
16418,1,2.50,"Low Spender",2.50
16419,2,93.73,"Low Spender",46.87
16421,2,27.15,"Low Spender",13.58
16422,23,2349.64,"High Spender",102.16
16424,1,15.00,"Low Spender",15.00
16428,3,94.23,"Low Spender",31.41
16430,4,228.80,"Medium Spender",57.20
16433,1,27.39,"Low Spender",27.39
16434,4,114.95,"Medium Spender",28.74
16435,3,41.32,"Low Spender",13.77
16436,2,33.85,"Low Spender",16.93
16437,2,64.70,"Low Spender",32.35
16439,1,56.70,"Low Spender",56.70
16440,1,13.30,"Low Spender",13.30
16441,3,49.09,"Low Spender",16.36
16442,1,10.60,"Low Spender",10.60
16444,10,277.84,"Medium Spender",27.78
16445,2,27.17,"Low Spender",13.59
16447,1,24.65,"Low Spender",24.65
16448,1,7.80,"Low Spender",7.80
16450,2,70.12,"Low Spender",35.06
16451,1,11.24,"Low Spender",11.24
16452,1,40.00,"Low Spender",40.00
16453,1,8.40,"Low Spender",8.40
16454,1,22.50,"Low Spender",22.50
16455,5,176.30,"Medium Spender",35.26
16456,7,337.33,"Medium Spender",48.19
16458,8,127.17,"Medium Spender",15.90
16461,2,110.05,"Medium Spender",55.03
16465,1,35.40,"Low Spender",35.40
16466,7,97.95,"Low Spender",13.99
16467,1,189.00,"Medium Spender",189.00
16468,1,58.50,"Low Spender",58.50
16469,1,12.24,"Low Spender",12.24
16470,7,160.10,"Medium Spender",22.87
16471,2,190.98,"Medium Spender",95.49
16472,2,45.90,"Low Spender",22.95
16477,5,146.10,"Medium Spender",29.22
16485,4,139.51,"Medium Spender",34.88
16487,2,9.25,"Low Spender",4.63
16491,1,32.40,"Low Spender",32.40
16492,1,30.60,"Low Spender",30.60
16493,2,88.14,"Low Spender",44.07
16496,2,50.16,"Low Spender",25.08
16497,10,285.87,"Medium Spender",28.59
16499,5,191.91,"Medium Spender",38.38
16500,1,30.00,"Low Spender",30.00
16501,1,82.84,"Low Spender",82.84
16502,1,21.90,"Low Spender",21.90
16503,5,108.60,"Medium Spender",21.72
16507,1,6.75,"Low Spender",6.75
16508,1,25.09,"Low Spender",25.09
16510,5,152.07,"Medium Spender",30.41
16511,3,54.52,"Low Spender",18.17
16515,4,64.60,"Low Spender",16.15
16518,2,55.20,"Low Spender",27.60
16519,1,21.00,"Low Spender",21.00
16520,4,114.01,"Medium Spender",28.50
16521,3,73.26,"Low Spender",24.42
16523,3,82.50,"Low Spender",27.50
16524,2,14.75,"Low Spender",7.38
16525,7,623.23,"High Spender",89.03
16526,1,35.60,"Low Spender",35.60
16527,1,23.85,"Low Spender",23.85
16529,3,71.43,"Low Spender",23.81
16531,3,68.33,"Low Spender",22.78
16534,1,81.85,"Low Spender",81.85
16535,1,61.05,"Low Spender",61.05
16538,1,14.50,"Low Spender",14.50
16539,5,423.55,"Medium Spender",84.71
16540,1,15.00,"Low Spender",15.00
16541,1,57.45,"Low Spender",57.45
16542,1,10.20,"Low Spender",10.20
16543,1,10.20,"Low Spender",10.20
16546,2,298.50,"Medium Spender",149.25
16547,1,7.50,"Low Spender",7.50
16548,1,3.75,"Low Spender",3.75
16549,23,568.70,"High Spender",24.73
16550,13,602.44,"High Spender",46.34
16551,4,98.68,"Low Spender",24.67
16553,6,435.02,"Medium Spender",72.50
16554,5,212.35,"Medium Spender",42.47
16555,1,61.20,"Low Spender",61.20
16556,10,301.27,"Medium Spender",30.13
16558,10,303.29,"Medium Spender",30.33
16559,1,10.20,"Low Spender",10.20
16560,6,178.09,"Medium Spender",29.68
16562,1,11.34,"Low Spender",11.34
16563,3,303.36,"Medium Spender",101.12
16568,1,91.80,"Low Spender",91.80
16569,2,39.95,"Low Spender",19.98
16570,6,382.92,"Medium Spender",63.82
16571,6,210.60,"Medium Spender",35.10
16574,1,39.00,"Low Spender",39.00
16576,1,55.35,"Low Spender",55.35
16577,1,36.90,"Low Spender",36.90
16584,3,242.46,"Medium Spender",80.82
16586,1,68.00,"Low Spender",68.00
16588,3,213.25,"Medium Spender",71.08
16589,1,15.00,"Low Spender",15.00
16590,1,33.90,"Low Spender",33.90
16592,7,221.08,"Medium Spender",31.58
16593,1,23.60,"Low Spender",23.60
16595,4,83.05,"Low Spender",20.76
16596,1,12.75,"Low Spender",12.75
16600,5,89.46,"Low Spender",17.89
16601,2,63.20,"Low Spender",31.60
16602,1,17.70,"Low Spender",17.70
16604,1,19.80,"Low Spender",19.80
16606,1,90.15,"Low Spender",90.15
16607,8,216.67,"Medium Spender",27.08
16608,2,163.80,"Medium Spender",81.90
16611,5,196.60,"Medium Spender",39.32
16612,5,147.00,"Medium Spender",29.40
16619,2,123.53,"Medium Spender",61.77
16620,4,229.38,"Medium Spender",57.35
16623,3,52.20,"Low Spender",17.40
16625,3,113.70,"Medium Spender",37.90
16630,1,41.40,"Low Spender",41.40
16631,3,56.18,"Low Spender",18.73
16632,2,25.20,"Low Spender",12.60
16634,3,110.30,"Medium Spender",36.77
16636,3,63.30,"Low Spender",21.10
16638,3,76.10,"Low Spender",25.37
16639,1,13.50,"Low Spender",13.50
16643,1,32.70,"Low Spender",32.70
16645,1,19.56,"Low Spender",19.56
16646,1,22.44,"Low Spender",22.44
16647,1,36.75,"Low Spender",36.75
16648,2,54.60,"Low Spender",27.30
16650,3,53.76,"Low Spender",17.92
16651,1,30.60,"Low Spender",30.60
16652,5,848.84,"High Spender",169.77
16654,3,70.35,"Low Spender",23.45
16655,7,174.64,"Medium Spender",24.95
16656,5,539.76,"High Spender",107.95
16658,3,77.30,"Low Spender",25.77
16661,2,20.95,"Low Spender",10.48
16662,1,12.75,"Low Spender",12.75
16664,1,7.65,"Low Spender",7.65
16666,1,33.33,"Low Spender",33.33
16670,5,257.83,"Medium Spender",51.57
16676,2,32.30,"Low Spender",16.15
16677,2,60.30,"Low Spender",30.15
16679,1,15.00,"Low Spender",15.00
16680,1,40.10,"Low Spender",40.10
16684,15,8762.96,"High Spender",584.20
16686,8,165.72,"Medium Spender",20.72
16687,1,50.28,"Low Spender",50.28
16690,1,15.00,"Low Spender",15.00
16691,1,15.30,"Low Spender",15.30
16693,2,89.83,"Low Spender",44.92
16695,1,13.05,"Low Spender",13.05
16699,3,40.57,"Low Spender",13.52
16700,9,301.91,"Medium Spender",33.55
16701,9,564.06,"High Spender",62.67
16702,3,101.16,"Medium Spender",33.72
16704,2,49.95,"Low Spender",24.98
16705,14,2189.06,"High Spender",156.36
16707,4,85.90,"Low Spender",21.48
16709,8,395.29,"Medium Spender",49.41
16710,12,239.49,"Medium Spender",19.96
16711,1,53.55,"Low Spender",53.55
16712,2,36.18,"Low Spender",18.09
16713,13,776.89,"High Spender",59.76
16717,5,161.10,"Medium Spender",32.22
16718,4,250.80,"Medium Spender",62.70
16719,8,177.57,"Medium Spender",22.20
16720,2,209.35,"Medium Spender",104.68
16722,9,314.87,"Medium Spender",34.99
16723,2,39.95,"Low Spender",19.98
16724,1,10.20,"Low Spender",10.20
16725,6,73.83,"Low Spender",12.31
16726,2,91.48,"Low Spender",45.74
16727,3,43.25,"Low Spender",14.42
16731,1,13.00,"Low Spender",13.00
16732,3,231.21,"Medium Spender",77.07
16733,1,17.85,"Low Spender",17.85
16735,6,257.80,"Medium Spender",42.97
16736,4,299.27,"Medium Spender",74.82
16739,1,65.55,"Low Spender",65.55
16740,1,9.90,"Low Spender",9.90
16741,1,5.04,"Low Spender",5.04
16742,5,106.85,"Medium Spender",21.37
16743,6,92.00,"Low Spender",15.33
16746,13,685.74,"High Spender",52.75
16748,3,145.00,"Medium Spender",48.33
16749,2,101.82,"Medium Spender",50.91
16752,1,17.00,"Low Spender",17.00
16754,8,2910.09,"High Spender",363.76
16755,3,87.40,"Low Spender",29.13
16756,3,59.10,"Low Spender",19.70
16757,1,25.20,"Low Spender",25.20
16763,1,36.30,"Low Spender",36.30
16765,1,53.30,"Low Spender",53.30
16767,3,170.75,"Medium Spender",56.92
16768,3,32.32,"Low Spender",10.77
16769,3,47.55,"Low Spender",15.85
16770,4,40.57,"Low Spender",10.14
16771,4,148.41,"Medium Spender",37.10
16772,2,191.55,"Medium Spender",95.78
16773,2,31.55,"Low Spender",15.78
16774,4,117.47,"Medium Spender",29.37
16775,5,132.15,"Medium Spender",26.43
16776,1,17.80,"Low Spender",17.80
16777,2,35.50,"Low Spender",17.75
16779,26,2243.04,"High Spender",86.27
16780,1,15.55,"Low Spender",15.55
16781,1,20.25,"Low Spender",20.25
16782,26,597.39,"High Spender",22.98
16783,1,19.80,"Low Spender",19.80
16784,4,103.86,"Medium Spender",25.97
16785,1,19.80,"Low Spender",19.80
16787,3,87.89,"Low Spender",29.30
16788,3,87.02,"Low Spender",29.01
16791,7,155.06,"Medium Spender",22.15
16792,3,32.93,"Low Spender",10.98
16794,5,34.30,"Low Spender",6.86
16795,3,180.90,"Medium Spender",60.30
16797,5,155.44,"Medium Spender",31.09
16798,3,38.22,"Low Spender",12.74
16799,2,33.15,"Low Spender",16.58
16802,2,75.49,"Low Spender",37.75
16805,2,23.51,"Low Spender",11.76
16807,3,82.50,"Low Spender",27.50
16809,4,72.80,"Low Spender",18.20
16812,3,162.15,"Medium Spender",54.05
16814,14,497.52,"Medium Spender",35.54
16815,2,32.00,"Low Spender",16.00
16817,3,53.10,"Low Spender",17.70
16819,2,14.25,"Low Spender",7.13
16822,1,12.75,"Low Spender",12.75
16823,6,156.38,"Medium Spender",26.06
16825,2,76.00,"Low Spender",38.00
16827,1,81.36,"Low Spender",81.36
16829,1,14.85,"Low Spender",14.85
16830,2,33.48,"Low Spender",16.74
16834,1,55.80,"Low Spender",55.80
16835,5,149.45,"Medium Spender",29.89
16836,2,92.15,"Low Spender",46.08
16838,2,78.30,"Low Spender",39.15
16839,4,412.74,"Medium Spender",103.19
16841,2,80.40,"Low Spender",40.20
16843,11,894.54,"High Spender",81.32
16844,2,37.20,"Low Spender",18.60
16845,1,5.04,"Low Spender",5.04
16846,1,14.98,"Low Spender",14.98
16848,2,96.15,"Low Spender",48.08
16854,2,176.26,"Medium Spender",88.13
16856,1,31.35,"Low Spender",31.35
16857,1,81.00,"Low Spender",81.00
16858,6,302.64,"Medium Spender",50.44
16859,4,143.92,"Medium Spender",35.98
16860,2,69.00,"Low Spender",34.50
16861,1,40.80,"Low Spender",40.80
16862,1,30.90,"Low Spender",30.90
16863,1,25.08,"Low Spender",25.08
16864,1,14.85,"Low Spender",14.85
16865,1,15.95,"Low Spender",15.95
16868,3,46.20,"Low Spender",15.40
16870,1,51.94,"Low Spender",51.94
16872,1,37.50,"Low Spender",37.50
16873,5,481.10,"Medium Spender",96.22
16874,1,22.45,"Low Spender",22.45
16875,4,297.21,"Medium Spender",74.30
16876,1,15.19,"Low Spender",15.19
16883,12,148.52,"Medium Spender",12.38
16884,2,36.15,"Low Spender",18.08
16885,1,33.34,"Low Spender",33.34
16887,1,7.95,"Low Spender",7.95
16888,1,25.20,"Low Spender",25.20
16889,2,35.25,"Low Spender",17.63
16890,1,2.50,"Low Spender",2.50
16891,7,109.56,"Medium Spender",15.65
16892,2,15.80,"Low Spender",7.90
16893,2,14.35,"Low Spender",7.18
16894,2,170.33,"Medium Spender",85.17
16895,4,111.20,"Medium Spender",27.80
16896,1,15.90,"Low Spender",15.90
16898,2,25.61,"Low Spender",12.81
16899,1,17.00,"Low Spender",17.00
16901,1,40.75,"Low Spender",40.75
16903,2,41.61,"Low Spender",20.81
16904,5,60.79,"Low Spender",12.16
16905,7,61.95,"Low Spender",8.85
16906,3,56.05,"Low Spender",18.68
16907,3,101.20,"Medium Spender",33.73
16911,2,40.65,"Low Spender",20.33
16912,2,72.10,"Low Spender",36.05
16913,1,121.68,"Medium Spender",121.68
16915,2,219.75,"Medium Spender",109.88
16916,3,28.75,"Low Spender",9.58
16917,1,125.95,"Medium Spender",125.95
16918,7,138.19,"Medium Spender",19.74
16919,11,185.98,"Medium Spender",16.91
16920,1,68.25,"Low Spender",68.25
16921,2,27.65,"Low Spender",13.83
16922,1,47.35,"Low Spender",47.35
16923,12,531.87,"High Spender",44.32
16925,1,12.15,"Low Spender",12.15
16926,3,83.49,"Low Spender",27.83
16928,4,31.70,"Low Spender",7.93
16931,2,8.80,"Low Spender",4.40
16932,2,26.70,"Low Spender",13.35
16933,6,206.17,"Medium Spender",34.36
16934,3,56.10,"Low Spender",18.70
16935,3,75.40,"Low Spender",25.13
16936,1,32.15,"Low Spender",32.15
16937,1,14.65,"Low Spender",14.65
16938,5,454.59,"Medium Spender",90.92
16939,2,29.80,"Low Spender",14.90
16940,5,180.50,"Medium Spender",36.10
16943,1,241.38,"Medium Spender",241.38
16944,1,26.88,"Low Spender",26.88
16945,10,392.84,"Medium Spender",39.28
16946,4,74.10,"Low Spender",18.53
16947,1,25.44,"Low Spender",25.44
16948,2,63.80,"Low Spender",31.90
16950,3,73.91,"Low Spender",24.64
