CustomerID,num_purchases,total_spending,customer_segment,avg_spending,estimated_lifetime_value
14072,1,47.40,"Low Spender",15.80,379.20
14892,1,15.80,"Low Spender",15.80,379.20
17626,1,15.80,"Low Spender",15.80,379.20
12359,5,157.85,"Medium Spender",15.79,378.96
13462,1,78.90,"Low Spender",15.78,378.72
13761,4,94.65,"Low Spender",15.78,378.72
15390,2,94.66,"Low Spender",15.78,378.72
14083,2,63.05,"Low Spender",15.76,378.24
16634,3,110.30,"Medium Spender",15.76,378.24
13073,1,47.25,"Low Spender",15.75,378.00
17708,2,31.50,"Low Spender",15.75,378.00
18262,1,31.50,"Low Spender",15.75,378.00
15248,3,204.58,"Medium Spender",15.74,377.76
14920,1,62.88,"Low Spender",15.72,377.28
17738,6,141.50,"Medium Spender",15.72,377.28
17508,6,172.83,"Medium Spender",15.71,377.04
17076,1,31.42,"Low Spender",15.71,377.04
16856,1,31.35,"Low Spender",15.68,376.32
12576,3,141.00,"Medium Spender",15.67,376.08
14893,1,47.00,"Low Spender",15.67,376.08
15677,2,47.00,"Low Spender",15.67,376.08
13613,2,78.28,"Low Spender",15.66,375.84
14193,1,46.95,"Low Spender",15.65,375.60
17071,3,62.60,"Low Spender",15.65,375.60
17694,2,62.59,"Low Spender",15.65,375.60
14844,4,140.76,"Medium Spender",15.64,375.36
16823,6,156.38,"Medium Spender",15.64,375.36
12957,4,281.32,"Medium Spender",15.63,375.12
13281,1,78.15,"Low Spender",15.63,375.12
14152,5,93.78,"Low Spender",15.63,375.12
13665,3,78.10,"Low Spender",15.62,374.88
16419,2,93.73,"Low Spender",15.62,374.88
14617,1,31.22,"Low Spender",15.61,374.64
14319,1,15.60,"Low Spender",15.60,374.40
14777,1,15.60,"Low Spender",15.60,374.40
14932,2,31.20,"Low Spender",15.60,374.40
15675,1,31.20,"Low Spender",15.60,374.40
12687,1,202.60,"Medium Spender",15.58,373.92
14334,4,186.73,"Medium Spender",15.56,373.44
14852,6,171.11,"Medium Spender",15.56,373.44
13459,2,62.20,"Low Spender",15.55,373.20
14978,2,31.10,"Low Spender",15.55,373.20
16369,3,93.30,"Low Spender",15.55,373.20
17134,1,31.10,"Low Spender",15.55,373.20
13506,3,77.70,"Low Spender",15.54,372.96
14667,22,745.87,"High Spender",15.54,372.96
15159,1,108.80,"Medium Spender",15.54,372.96
15422,5,170.97,"Medium Spender",15.54,372.96
12745,1,31.05,"Low Spender",15.53,372.72
14868,2,77.64,"Low Spender",15.53,372.72
15176,1,46.60,"Low Spender",15.53,372.72
15306,4,93.20,"Low Spender",15.53,372.72
13579,3,77.55,"Low Spender",15.51,372.24
12500,6,139.48,"Medium Spender",15.50,372.00
12820,5,108.48,"Medium Spender",15.50,372.00
16145,7,217.02,"Medium Spender",15.50,372.00
13807,2,61.95,"Low Spender",15.49,371.76
13650,3,77.40,"Low Spender",15.48,371.52
14355,2,108.33,"Medium Spender",15.48,371.52
16316,5,170.32,"Medium Spender",15.48,371.52
15561,3,123.64,"Medium Spender",15.46,371.04
16658,3,77.30,"Low Spender",15.46,371.04
13175,2,30.90,"Low Spender",15.45,370.80
14902,1,92.70,"Low Spender",15.45,370.80
15102,1,30.90,"Low Spender",15.45,370.80
16172,1,30.90,"Low Spender",15.45,370.80
16314,1,30.90,"Low Spender",15.45,370.80
16862,1,30.90,"Low Spender",15.45,370.80
17195,1,30.90,"Low Spender",15.45,370.80
17438,3,77.25,"Low Spender",15.45,370.80
17588,2,30.90,"Low Spender",15.45,370.80
16619,2,123.53,"Medium Spender",15.44,370.56
13920,3,123.24,"Medium Spender",15.41,369.84
16732,3,231.21,"Medium Spender",15.41,369.84
12694,1,77.00,"Low Spender",15.40,369.60
13824,2,46.20,"Low Spender",15.40,369.60
18054,1,30.80,"Low Spender",15.40,369.60
13872,2,46.10,"Low Spender",15.37,368.88
13140,3,61.30,"Low Spender",15.33,367.92
13304,3,61.30,"Low Spender",15.33,367.92
15559,1,91.95,"Low Spender",15.33,367.92
12361,1,15.30,"Low Spender",15.30,367.20
12529,1,30.60,"Low Spender",15.30,367.20
12665,1,15.30,"Low Spender",15.30,367.20
12765,1,15.30,"Low Spender",15.30,367.20
13846,1,15.30,"Low Spender",15.30,367.20
14227,5,229.45,"Medium Spender",15.30,367.20
14302,1,30.60,"Low Spender",15.30,367.20
15224,2,30.60,"Low Spender",15.30,367.20
15424,1,30.60,"Low Spender",15.30,367.20
15631,1,30.60,"Low Spender",15.30,367.20
15784,1,15.30,"Low Spender",15.30,367.20
16472,2,45.90,"Low Spender",15.30,367.20
16492,1,30.60,"Low Spender",15.30,367.20
16691,1,15.30,"Low Spender",15.30,367.20
17971,1,15.30,"Low Spender",15.30,367.20
12484,3,107.00,"Medium Spender",15.29,366.96
12594,4,107.00,"Medium Spender",15.29,366.96
15379,1,91.74,"Low Spender",15.29,366.96
17165,3,76.40,"Low Spender",15.28,366.72
14057,4,183.22,"Medium Spender",15.27,366.48
18219,6,152.66,"Medium Spender",15.27,366.48
16535,1,61.05,"Low Spender",15.26,366.24
16742,5,106.85,"Medium Spender",15.26,366.24
13557,7,152.52,"Medium Spender",15.25,366.00
14699,2,30.48,"Low Spender",15.24,365.76
13520,4,91.35,"Low Spender",15.23,365.52
15142,2,152.28,"Medium Spender",15.23,365.52
18252,1,30.45,"Low Spender",15.23,365.52
17810,1,45.65,"Low Spender",15.22,365.28
15951,1,45.65,"Low Spender",15.22,365.28
13317,9,258.32,"Medium Spender",15.20,364.80
13998,2,45.60,"Low Spender",15.20,364.80
14443,2,45.60,"Low Spender",15.20,364.80
16269,1,45.60,"Low Spender",15.20,364.80
14934,2,75.96,"Low Spender",15.19,364.56
16290,3,136.60,"Medium Spender",15.18,364.32
16346,1,30.36,"Low Spender",15.18,364.32
12391,4,212.32,"Medium Spender",15.17,364.08
13939,2,60.62,"Low Spender",15.16,363.84
12777,1,30.30,"Low Spender",15.15,363.60
15859,1,30.30,"Low Spender",15.15,363.60
18199,1,30.30,"Low Spender",15.15,363.60
13041,2,30.28,"Low Spender",15.14,363.36
13983,9,272.59,"Medium Spender",15.14,363.36
14590,12,227.10,"Medium Spender",15.14,363.36
16057,3,45.35,"Low Spender",15.12,362.88
14854,4,90.65,"Low Spender",15.11,362.64
12505,1,45.30,"Low Spender",15.10,362.40
12987,2,30.20,"Low Spender",15.10,362.40
13480,2,45.30,"Low Spender",15.10,362.40
16802,2,75.49,"Low Spender",15.10,362.40
18060,2,75.48,"Low Spender",15.10,362.40
17298,2,105.43,"Medium Spender",15.06,361.44
18108,2,45.15,"Low Spender",15.05,361.20
12993,4,75.25,"Low Spender",15.05,361.20
13634,9,346.03,"Medium Spender",15.04,360.96
16034,2,60.15,"Low Spender",15.04,360.96
14388,9,435.32,"Medium Spender",15.01,360.24
12353,1,15.00,"Low Spender",15.00,360.00
12441,1,15.00,"Low Spender",15.00,360.00
12443,1,15.00,"Low Spender",15.00,360.00
12819,1,15.00,"Low Spender",15.00,360.00
12892,1,15.00,"Low Spender",15.00,360.00
12899,1,15.00,"Low Spender",15.00,360.00
13002,1,15.00,"Low Spender",15.00,360.00
13036,1,15.00,"Low Spender",15.00,360.00
13109,1,15.00,"Low Spender",15.00,360.00
13190,1,15.00,"Low Spender",15.00,360.00
13226,1,15.00,"Low Spender",15.00,360.00
13237,1,15.00,"Low Spender",15.00,360.00
13296,2,45.00,"Low Spender",15.00,360.00
13307,1,30.00,"Low Spender",15.00,360.00
13308,1,15.00,"Low Spender",15.00,360.00
13333,1,15.00,"Low Spender",15.00,360.00
13367,1,15.00,"Low Spender",15.00,360.00
13465,1,15.00,"Low Spender",15.00,360.00
13628,1,15.00,"Low Spender",15.00,360.00
13683,1,15.00,"Low Spender",15.00,360.00
13728,1,15.00,"Low Spender",15.00,360.00
13773,1,15.00,"Low Spender",15.00,360.00
14128,1,15.00,"Low Spender",15.00,360.00
14252,1,15.00,"Low Spender",15.00,360.00
14326,2,30.00,"Low Spender",15.00,360.00
14330,1,15.00,"Low Spender",15.00,360.00
14753,1,30.00,"Low Spender",15.00,360.00
14858,1,15.00,"Low Spender",15.00,360.00
14873,1,15.00,"Low Spender",15.00,360.00
15086,1,15.00,"Low Spender",15.00,360.00
15138,1,15.00,"Low Spender",15.00,360.00
15155,1,15.00,"Low Spender",15.00,360.00
15157,1,15.00,"Low Spender",15.00,360.00
15208,1,15.00,"Low Spender",15.00,360.00
15262,1,15.00,"Low Spender",15.00,360.00
15269,1,15.00,"Low Spender",15.00,360.00
15337,1,15.00,"Low Spender",15.00,360.00
15437,1,15.00,"Low Spender",15.00,360.00
15447,1,15.00,"Low Spender",15.00,360.00
16095,1,30.00,"Low Spender",15.00,360.00
16100,1,15.00,"Low Spender",15.00,360.00
16178,1,60.00,"Low Spender",15.00,360.00
16280,1,15.00,"Low Spender",15.00,360.00
16299,1,15.00,"Low Spender",15.00,360.00
16424,1,15.00,"Low Spender",15.00,360.00
16540,1,15.00,"Low Spender",15.00,360.00
16589,1,15.00,"Low Spender",15.00,360.00
16679,1,15.00,"Low Spender",15.00,360.00
16690,1,15.00,"Low Spender",15.00,360.00
17025,1,15.00,"Low Spender",15.00,360.00
17294,1,15.00,"Low Spender",15.00,360.00
17695,1,15.00,"Low Spender",15.00,360.00
17709,1,15.00,"Low Spender",15.00,360.00
18058,1,15.00,"Low Spender",15.00,360.00
18186,1,15.00,"Low Spender",15.00,360.00
18280,1,30.00,"Low Spender",15.00,360.00
14269,1,29.98,"Low Spender",14.99,359.76
13699,1,14.98,"Low Spender",14.98,359.52
13878,2,74.90,"Low Spender",14.98,359.52
14734,1,14.98,"Low Spender",14.98,359.52
16846,1,14.98,"Low Spender",14.98,359.52
12486,1,74.80,"Low Spender",14.96,359.04
13360,2,59.85,"Low Spender",14.96,359.04
12459,1,14.95,"Low Spender",14.95,358.80
12887,1,14.95,"Low Spender",14.95,358.80
13394,9,314.02,"Medium Spender",14.95,358.80
14466,5,194.40,"Medium Spender",14.95,358.80
16713,13,776.89,"High Spender",14.94,358.56
12877,7,208.98,"Medium Spender",14.93,358.32
14470,1,44.80,"Low Spender",14.93,358.32
16138,2,59.70,"Low Spender",14.93,358.32
17687,1,59.70,"Low Spender",14.93,358.32
18053,1,29.85,"Low Spender",14.93,358.32
17968,4,164.15,"Medium Spender",14.92,358.08
16600,5,89.46,"Low Spender",14.91,357.84
13287,3,89.40,"Low Spender",14.90,357.60
16939,2,29.80,"Low Spender",14.90,357.60
13293,2,44.68,"Low Spender",14.89,357.36
16608,2,163.80,"Medium Spender",14.89,357.36
13916,4,193.45,"Medium Spender",14.88,357.12
14790,5,74.42,"Low Spender",14.88,357.12
15301,5,148.76,"Medium Spender",14.88,357.12
17769,7,297.53,"Medium Spender",14.88,357.12
16401,9,193.31,"Medium Spender",14.87,356.88
15188,1,74.28,"Low Spender",14.86,356.64
12945,1,14.85,"Low Spender",14.85,356.40
13484,1,14.85,"Low Spender",14.85,356.40
13538,2,89.10,"Low Spender",14.85,356.40
13804,1,14.85,"Low Spender",14.85,356.40
13927,1,14.85,"Low Spender",14.85,356.40
14199,1,14.85,"Low Spender",14.85,356.40
14423,1,14.85,"Low Spender",14.85,356.40
14762,1,14.85,"Low Spender",14.85,356.40
15575,1,14.85,"Low Spender",14.85,356.40
15661,1,14.85,"Low Spender",14.85,356.40
15845,1,14.85,"Low Spender",14.85,356.40
16227,1,14.85,"Low Spender",14.85,356.40
16829,1,14.85,"Low Spender",14.85,356.40
16864,1,14.85,"Low Spender",14.85,356.40
17688,1,14.85,"Low Spender",14.85,356.40
18243,1,14.85,"Low Spender",14.85,356.40
17515,3,89.02,"Low Spender",14.84,356.16
14114,3,74.20,"Low Spender",14.84,356.16
16560,6,178.09,"Medium Spender",14.84,356.16
15240,5,103.75,"Medium Spender",14.82,355.68
14878,10,266.45,"Medium Spender",14.80,355.20
14837,4,177.40,"Medium Spender",14.78,354.72
16756,3,59.10,"Low Spender",14.78,354.72
17099,1,29.55,"Low Spender",14.78,354.72
15058,3,73.85,"Low Spender",14.77,354.48
12480,3,73.80,"Low Spender",14.76,354.24
13653,1,14.75,"Low Spender",14.75,354.00
16061,1,14.75,"Low Spender",14.75,354.00
16718,4,250.80,"Medium Spender",14.75,354.00
17691,2,44.25,"Low Spender",14.75,354.00
17084,1,132.45,"Medium Spender",14.72,353.28
14770,6,176.49,"Medium Spender",14.71,353.04
15249,3,117.70,"Medium Spender",14.71,353.04
13192,3,102.90,"Medium Spender",14.70,352.80
15834,2,44.10,"Low Spender",14.70,352.80
15983,5,235.23,"Medium Spender",14.70,352.80
18241,2,44.10,"Low Spender",14.70,352.80
15266,2,44.00,"Low Spender",14.67,352.08
16456,7,337.33,"Medium Spender",14.67,352.08
12797,2,58.65,"Low Spender",14.66,351.84
15630,1,58.65,"Low Spender",14.66,351.84
17406,5,117.25,"Medium Spender",14.66,351.84
15796,6,102.45,"Medium Spender",14.64,351.36
13875,7,175.60,"Medium Spender",14.63,351.12
17898,1,29.25,"Low Spender",14.63,351.12
14183,2,29.23,"Low Spender",14.62,350.88
13388,1,29.22,"Low Spender",14.61,350.64
12730,1,58.40,"Low Spender",14.60,350.40
15535,2,73.00,"Low Spender",14.60,350.40
17407,1,43.80,"Low Spender",14.60,350.40
12426,1,72.95,"Low Spender",14.59,350.16
12418,3,102.09,"Medium Spender",14.58,349.92
13901,5,145.58,"Medium Spender",14.56,349.44
14800,5,291.10,"Medium Spender",14.56,349.44
14927,1,29.10,"Low Spender",14.55,349.20
15919,1,43.65,"Low Spender",14.55,349.20
13648,5,145.42,"Medium Spender",14.54,348.96
16212,2,58.05,"Low Spender",14.51,348.24
17454,5,72.55,"Low Spender",14.51,348.24
13591,2,29.00,"Low Spender",14.50,348.00
17315,5,275.24,"Medium Spender",14.49,347.76
15826,1,57.92,"Low Spender",14.48,347.52
17702,2,72.35,"Low Spender",14.47,347.28
17314,5,115.70,"Medium Spender",14.46,347.04
12625,1,72.30,"Low Spender",14.46,347.04
16907,3,101.20,"Medium Spender",14.46,347.04
17091,11,361.48,"Medium Spender",14.46,347.04
12909,3,101.05,"Medium Spender",14.44,346.56
14798,3,57.64,"Low Spender",14.41,345.84
12395,3,57.60,"Low Spender",14.40,345.60
13008,2,43.20,"Low Spender",14.40,345.60
13282,1,28.80,"Low Spender",14.40,345.60
14645,1,28.80,"Low Spender",14.40,345.60
14776,3,100.80,"Medium Spender",14.40,345.60
18201,1,28.80,"Low Spender",14.40,345.60
12951,5,115.05,"Medium Spender",14.38,345.12
15312,6,157.88,"Medium Spender",14.35,344.40
17343,4,100.43,"Medium Spender",14.35,344.40
12523,6,100.37,"Medium Spender",14.34,344.16
15972,3,86.00,"Low Spender",14.33,343.92
13004,15,415.41,"Medium Spender",14.32,343.68
16707,4,85.90,"Low Spender",14.32,343.68
17364,11,443.78,"Medium Spender",14.32,343.68
12439,1,71.55,"Low Spender",14.31,343.44
13014,1,114.40,"Medium Spender",14.30,343.20
15562,1,28.56,"Low Spender",14.28,342.72
16086,5,114.26,"Medium Spender",14.28,342.72
12979,1,42.81,"Low Spender",14.27,342.48
15117,2,99.90,"Low Spender",14.27,342.48
15865,2,128.40,"Medium Spender",14.27,342.48
12803,1,42.78,"Low Spender",14.26,342.24
15828,1,57.00,"Low Spender",14.25,342.00
12865,2,142.38,"Medium Spender",14.24,341.76
17222,5,156.59,"Medium Spender",14.24,341.76
16814,14,497.52,"Medium Spender",14.21,341.04
13400,1,42.60,"Low Spender",14.20,340.80
14003,1,28.40,"Low Spender",14.20,340.80
14769,7,283.87,"Medium Spender",14.19,340.56
14861,3,42.50,"Low Spender",14.17,340.08
18190,2,42.45,"Low Spender",14.15,339.60
14678,1,28.27,"Low Spender",14.14,339.36
15141,6,84.75,"Low Spender",14.13,339.12
12699,1,28.20,"Low Spender",14.10,338.40
13740,3,70.50,"Low Spender",14.10,338.40
14009,1,28.20,"Low Spender",14.10,338.40
14693,4,84.60,"Low Spender",14.10,338.40
16262,1,28.20,"Low Spender",14.10,338.40
15811,2,126.84,"Medium Spender",14.09,338.16
18145,6,197.30,"Medium Spender",14.09,338.16
13065,4,112.64,"Medium Spender",14.08,337.92
13564,26,1336.27,"High Spender",14.07,337.68
14531,1,42.20,"Low Spender",14.07,337.68
15326,3,126.50,"Medium Spender",14.06,337.44
12836,7,196.65,"Medium Spender",14.05,337.20
14020,2,42.15,"Low Spender",14.05,337.20
16631,3,56.18,"Low Spender",14.05,337.20
14208,1,42.12,"Low Spender",14.04,336.96
15039,33,1263.93,"High Spender",14.04,336.96
16571,6,210.60,"Medium Spender",14.04,336.96
13861,2,28.05,"Low Spender",14.03,336.72
17643,2,56.10,"Low Spender",14.03,336.72
17883,1,28.00,"Low Spender",14.00,336.00
12582,2,111.96,"Medium Spender",14.00,336.00
13849,3,125.91,"Medium Spender",13.99,335.76
13214,3,223.68,"Medium Spender",13.98,335.52
14395,10,447.31,"Medium Spender",13.98,335.52
12782,6,195.55,"Medium Spender",13.97,335.28
15367,7,181.55,"Medium Spender",13.97,335.28
15544,12,391.26,"Medium Spender",13.97,335.28
15979,1,27.93,"Low Spender",13.97,335.28
16098,5,97.80,"Low Spender",13.97,335.28
12920,2,27.90,"Low Spender",13.95,334.80
14775,1,55.80,"Low Spender",13.95,334.80
15020,1,27.90,"Low Spender",13.95,334.80
15252,2,41.85,"Low Spender",13.95,334.80
15611,2,41.85,"Low Spender",13.95,334.80
15948,1,27.90,"Low Spender",13.95,334.80
16306,1,27.90,"Low Spender",13.95,334.80
16485,4,139.51,"Medium Spender",13.95,334.80
17325,1,27.90,"Low Spender",13.95,334.80
15323,3,69.70,"Low Spender",13.94,334.56
14510,3,83.58,"Low Spender",13.93,334.32
13556,1,13.92,"Low Spender",13.92,334.08
14325,1,13.92,"Low Spender",13.92,334.08
17020,2,111.36,"Medium Spender",13.92,334.08
17484,1,13.92,"Low Spender",13.92,334.08
16071,2,41.70,"Low Spender",13.90,333.60
12369,1,194.46,"Medium Spender",13.89,333.36
13049,1,27.78,"Low Spender",13.89,333.36
12771,1,27.75,"Low Spender",13.88,333.12
13834,2,27.75,"Low Spender",13.88,333.12
15401,1,27.75,"Low Spender",13.88,333.12
12693,2,55.42,"Low Spender",13.86,332.64
13971,4,69.25,"Low Spender",13.85,332.40
16576,1,55.35,"Low Spender",13.84,332.16
17676,2,69.10,"Low Spender",13.82,331.68
12434,1,41.44,"Low Spender",13.81,331.44
12733,3,151.95,"Medium Spender",13.81,331.44
12767,1,27.60,"Low Spender",13.80,331.20
13000,1,27.60,"Low Spender",13.80,331.20
13889,2,27.60,"Low Spender",13.80,331.20
14321,1,27.60,"Low Spender",13.80,331.20
15620,1,27.60,"Low Spender",13.80,331.20
17150,4,124.15,"Medium Spender",13.79,330.96
18111,1,27.55,"Low Spender",13.78,330.72
13264,1,27.54,"Low Spender",13.77,330.48
14324,2,27.54,"Low Spender",13.77,330.48
14692,7,165.25,"Medium Spender",13.77,330.48
14901,4,82.60,"Low Spender",13.77,330.48
15639,2,27.50,"Low Spender",13.75,330.00
16807,3,82.50,"Low Spender",13.75,330.00
14912,1,27.45,"Low Spender",13.73,329.52
12592,2,41.16,"Low Spender",13.72,329.28
15281,5,479.47,"Medium Spender",13.70,328.80
17226,1,54.80,"Low Spender",13.70,328.80
12388,2,27.35,"Low Spender",13.68,328.32
14346,2,54.58,"Low Spender",13.65,327.60
15358,16,586.96,"High Spender",13.65,327.60
13756,8,218.27,"Medium Spender",13.64,327.36
15101,2,68.20,"Low Spender",13.64,327.36
15920,3,68.20,"Low Spender",13.64,327.36
14898,7,149.80,"Medium Spender",13.62,326.88
14136,4,190.47,"Medium Spender",13.61,326.64
14624,3,54.42,"Low Spender",13.61,326.64
15795,4,54.45,"Low Spender",13.61,326.64
17188,3,81.68,"Low Spender",13.61,326.64
15183,3,67.98,"Low Spender",13.60,326.40
15217,1,40.80,"Low Spender",13.60,326.40
15608,1,27.20,"Low Spender",13.60,326.40
16060,1,13.60,"Low Spender",13.60,326.40
16252,1,40.80,"Low Spender",13.60,326.40
16861,1,40.80,"Low Spender",13.60,326.40
12986,4,81.55,"Low Spender",13.59,326.16
13888,3,163.10,"Medium Spender",13.59,326.16
16503,5,108.60,"Medium Spender",13.58,325.92
17977,1,149.35,"Medium Spender",13.58,325.92
12854,3,217.15,"Medium Spender",13.57,325.68
18245,7,230.45,"Medium Spender",13.56,325.44
12696,2,94.86,"Low Spender",13.55,325.20
12396,1,27.04,"Low Spender",13.52,324.48
14497,1,13.52,"Low Spender",13.52,324.48
15598,1,13.52,"Low Spender",13.52,324.48
17510,1,13.52,"Low Spender",13.52,324.48
17731,1,13.52,"Low Spender",13.52,324.48
13203,3,67.56,"Low Spender",13.51,324.24
13245,1,40.52,"Low Spender",13.51,324.24
12605,1,13.50,"Low Spender",13.50,324.00
15264,1,27.00,"Low Spender",13.50,324.00
15375,1,13.50,"Low Spender",13.50,324.00
16390,1,13.50,"Low Spender",13.50,324.00
16639,1,13.50,"Low Spender",13.50,324.00
17156,1,40.50,"Low Spender",13.50,324.00
17662,1,13.50,"Low Spender",13.50,324.00
17734,2,27.00,"Low Spender",13.50,324.00
17794,1,13.50,"Low Spender",13.50,324.00
17880,1,13.50,"Low Spender",13.50,324.00
18281,1,13.50,"Low Spender",13.50,324.00
15696,3,67.35,"Low Spender",13.47,323.28
13334,2,188.33,"Medium Spender",13.45,322.80
13611,6,134.38,"Medium Spender",13.44,322.56
16650,3,53.76,"Low Spender",13.44,322.56
16944,1,26.88,"Low Spender",13.44,322.56
13280,3,147.71,"Medium Spender",13.43,322.32
15810,3,80.59,"Low Spender",13.43,322.32
16307,3,93.90,"Low Spender",13.41,321.84
13320,1,40.20,"Low Spender",13.40,321.60
16344,3,40.18,"Low Spender",13.39,321.36
16550,13,602.44,"High Spender",13.39,321.36
16218,3,40.12,"Low Spender",13.37,320.88
14329,7,253.87,"Medium Spender",13.36,320.64
16080,2,26.70,"Low Spender",13.35,320.40
17421,2,26.70,"Low Spender",13.35,320.40
18021,1,40.02,"Low Spender",13.34,320.16
13815,4,160.07,"Medium Spender",13.34,320.16
14068,3,106.53,"Medium Spender",13.32,319.68
17642,2,53.28,"Low Spender",13.32,319.68
14702,11,346.05,"Medium Spender",13.31,319.44
16104,5,173.05,"Medium Spender",13.31,319.44
15303,2,26.58,"Low Spender",13.29,318.96
15362,2,53.13,"Low Spender",13.28,318.72
18255,1,26.52,"Low Spender",13.26,318.24
17649,1,39.75,"Low Spender",13.25,318.00
17722,2,79.50,"Low Spender",13.25,318.00
17075,5,132.40,"Medium Spender",13.24,317.76
16225,7,185.20,"Medium Spender",13.23,317.52
16444,10,277.84,"Medium Spender",13.23,317.52
15173,4,66.10,"Low Spender",13.22,317.28
17350,3,132.20,"Medium Spender",13.22,317.28
17448,39,1215.33,"High Spender",13.21,317.04
17667,2,52.80,"Low Spender",13.20,316.80
17689,1,66.00,"Low Spender",13.20,316.80
17981,1,13.20,"Low Spender",13.20,316.80
18257,3,132.00,"Medium Spender",13.20,316.80
12547,1,13.20,"Low Spender",13.20,316.80
12619,1,13.20,"Low Spender",13.20,316.80
14263,1,13.20,"Low Spender",13.20,316.80
14275,1,13.20,"Low Spender",13.20,316.80
14786,1,13.20,"Low Spender",13.20,316.80
15074,1,13.20,"Low Spender",13.20,316.80
16558,10,303.29,"Medium Spender",13.19,316.56
13982,4,158.19,"Medium Spender",13.18,316.32
15210,1,39.55,"Low Spender",13.18,316.32
13213,5,118.50,"Medium Spender",13.17,316.08
14493,5,236.85,"Medium Spender",13.16,315.84
13612,1,39.40,"Low Spender",13.13,315.12
15634,1,52.50,"Low Spender",13.13,315.12
17233,2,78.70,"Low Spender",13.12,314.88
13030,1,65.52,"Low Spender",13.10,314.40
14182,3,91.72,"Low Spender",13.10,314.40
15540,1,65.52,"Low Spender",13.10,314.40
13884,3,117.60,"Medium Spender",13.07,313.68
15750,7,130.65,"Medium Spender",13.07,313.68
17430,3,65.36,"Low Spender",13.07,313.68
13415,3,104.49,"Medium Spender",13.06,313.44
13735,9,469.94,"Medium Spender",13.05,313.20
15788,1,13.05,"Low Spender",13.05,313.20
17745,1,13.05,"Low Spender",13.05,313.20
14991,1,65.20,"Low Spender",13.04,312.96
17224,1,52.11,"Low Spender",13.03,312.72
13542,14,312.50,"Medium Spender",13.02,312.48
14673,3,65.10,"Low Spender",13.02,312.48
12543,1,39.00,"Low Spender",13.00,312.00
12972,2,26.00,"Low Spender",13.00,312.00
14618,2,26.00,"Low Spender",13.00,312.00
14742,1,13.00,"Low Spender",13.00,312.00
15314,1,52.01,"Low Spender",13.00,312.00
15570,12,428.97,"Medium Spender",13.00,312.00
16574,1,39.00,"Low Spender",13.00,312.00
17109,1,13.00,"Low Spender",13.00,312.00
16870,1,51.94,"Low Spender",12.99,311.76
15034,6,272.65,"Medium Spender",12.98,311.52
18193,1,51.88,"Low Spender",12.97,311.28
15521,5,142.60,"Medium Spender",12.96,311.04
14829,4,64.74,"Low Spender",12.95,310.80
15046,6,220.19,"Medium Spender",12.95,310.80
15169,2,90.60,"Low Spender",12.94,310.56
15886,2,64.62,"Low Spender",12.92,310.08
17113,5,258.40,"Medium Spender",12.92,310.08
17529,2,142.02,"Medium Spender",12.91,309.84
17651,3,38.70,"Low Spender",12.90,309.60
12591,1,25.80,"Low Spender",12.90,309.60
14228,1,38.70,"Low Spender",12.90,309.60
14040,14,500.32,"High Spender",12.83,307.92
16693,2,89.83,"Low Spender",12.83,307.92
14688,6,217.75,"Medium Spender",12.81,307.44
17412,7,140.60,"Medium Spender",12.78,306.72
15024,5,178.75,"Medium Spender",12.77,306.48
15480,2,191.58,"Medium Spender",12.77,306.48
12861,1,12.75,"Low Spender",12.75,306.00
12941,1,12.75,"Low Spender",12.75,306.00
13255,1,25.50,"Low Spender",12.75,306.00
13586,1,25.50,"Low Spender",12.75,306.00
13711,1,12.75,"Low Spender",12.75,306.00
13784,1,12.75,"Low Spender",12.75,306.00
14412,1,25.50,"Low Spender",12.75,306.00
14521,1,12.75,"Low Spender",12.75,306.00
14569,2,38.25,"Low Spender",12.75,306.00
14681,1,12.75,"Low Spender",12.75,306.00
14999,1,12.75,"Low Spender",12.75,306.00
15726,1,12.75,"Low Spender",12.75,306.00
16137,1,25.50,"Low Spender",12.75,306.00
16596,1,12.75,"Low Spender",12.75,306.00
16662,1,12.75,"Low Spender",12.75,306.00
16822,1,12.75,"Low Spender",12.75,306.00
17087,1,12.75,"Low Spender",12.75,306.00
17392,1,12.75,"Low Spender",12.75,306.00
18161,1,12.75,"Low Spender",12.75,306.00
14307,4,63.72,"Low Spender",12.74,305.76
12978,4,76.35,"Low Spender",12.73,305.52
13313,5,63.60,"Low Spender",12.72,305.28
16947,1,25.44,"Low Spender",12.72,305.28
14026,2,50.85,"Low Spender",12.71,305.04
17464,2,50.70,"Low Spender",12.68,304.32
16961,1,38.00,"Low Spender",12.67,304.08
16923,12,531.87,"High Spender",12.66,303.84
14272,2,25.30,"Low Spender",12.65,303.60
18276,3,50.60,"Low Spender",12.65,303.60
13984,3,63.20,"Low Spender",12.64,303.36
14142,2,50.54,"Low Spender",12.64,303.36
14608,2,25.25,"Low Spender",12.63,303.12
12651,1,12.60,"Low Spender",12.60,302.40
12807,1,12.60,"Low Spender",12.60,302.40
13056,1,25.20,"Low Spender",12.60,302.40
14017,1,12.60,"Low Spender",12.60,302.40
14846,1,12.60,"Low Spender",12.60,302.40
15018,1,12.60,"Low Spender",12.60,302.40
15115,1,12.60,"Low Spender",12.60,302.40
15166,1,25.20,"Low Spender",12.60,302.40
15479,1,12.60,"Low Spender",12.60,302.40
15659,1,12.60,"Low Spender",12.60,302.40
15697,1,12.60,"Low Spender",12.60,302.40
